ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Time
"3,359",Location 34 - Location 18,34,18,59,289.705632074920060
"3,360",Location 34 - Location 39,34,39,60,300.000000000000000
"3,361",Location 34 - Location 84,34,84,61,300.000000000000000
"3,362",Location 34 - Location 68,34,68,62,314.558448112370910
"3,363",Location 34 - Location 77,34,77,63,314.558448112379610
"3,364",Location 34 - Location 71,34,71,64,314.558448112379660
"3,365",Location 34 - Location 8,34,8,65,314.558448112380520
"3,366",Location 34 - Location 49,34,49,66,324.852816037456990
"3,367",Location 34 - Location 85,34,85,67,324.852816037458640
"3,368",Location 34 - Location 83,34,83,68,324.852816037459550
"3,369",Location 34 - Location 29,34,29,69,324.852816037459600
"3,370",Location 34 - Location 78,34,78,70,339.411264149840120
"3,371",Location 34 - Location 59,34,59,71,349.705632074913860
"3,372",Location 34 - Location 82,34,82,72,349.705632074919150
"3,373",Location 34 - Location 86,34,86,73,349.705632074919150
"3,374",Location 34 - Location 19,34,19,74,349.705632074920000
"3,375",Location 34 - Location 40,34,40,75,360.000000000000000
"3,376",Location 34 - Location 94,34,94,76,360.000000000000000
"3,377",Location 34 - Location 69,34,69,77,374.558448112370910
"3,378",Location 34 - Location 87,34,87,78,374.558448112377850
"3,379",Location 34 - Location 81,34,81,79,374.558448112379610
"3,380",Location 34 - Location 9,34,9,80,374.558448112379660
"3,381",Location 34 - Location 50,34,50,81,384.852816037456930
"3,382",Location 34 - Location 95,34,95,82,384.852816037458750
"3,383",Location 34 - Location 30,34,30,83,384.852816037459150
"3,384",Location 34 - Location 93,34,93,84,384.852816037459150
"3,385",Location 34 - Location 79,34,79,85,399.411264149829660
"3,386",Location 34 - Location 88,34,88,86,399.411264149840010
"3,387",Location 34 - Location 60,34,60,87,409.705632074913980
"3,388",Location 34 - Location 20,34,20,88,409.705632074918750
"3,389",Location 34 - Location 96,34,96,89,409.705632074919090
"3,390",Location 34 - Location 92,34,92,90,409.705632074919150
"3,391",Location 34 - Location 89,34,89,91,424.264080187300580
"3,392",Location 34 - Location 70,34,70,92,434.558448112370910
"3,393",Location 34 - Location 97,34,97,93,434.558448112377960
"3,394",Location 34 - Location 91,34,91,94,434.558448112379610
"3,395",Location 34 - Location 10,34,10,95,434.558448112380460
"3,396",Location 34 - Location 80,34,80,96,459.411264149827960
"3,397",Location 34 - Location 98,34,98,97,459.411264149838300
"3,398",Location 34 - Location 90,34,90,98,484.264080187288470
"3,399",Location 34 - Location 99,34,99,99,484.264080187300460
"3,400",Location 34 - Location 100,34,100,100,509.116896224738470
"3,401",Location 35 - Location 35,35,35,1,0.000000000000000
"3,402",Location 35 - Location 25,35,25,2,60.000000000000000
"3,403",Location 35 - Location 34,35,34,3,60.000000000000000
"3,404",Location 35 - Location 45,35,45,4,60.000000000000000
"3,405",Location 35 - Location 36,35,36,5,60.000000000000028
"3,406",Location 35 - Location 24,35,24,6,84.852816037456989
"3,407",Location 35 - Location 46,35,46,7,84.852816037456989
"3,408",Location 35 - Location 44,35,44,8,84.852816037459590
"3,409",Location 35 - Location 26,35,26,9,84.852816037460457
"3,410",Location 35 - Location 37,35,37,10,120.000000000000000
"3,411",Location 35 - Location 15,35,15,11,120.000000000000010
"3,412",Location 35 - Location 33,35,33,12,120.000000000000010
"3,413",Location 35 - Location 55,35,55,13,120.000000000000030
"3,414",Location 35 - Location 14,35,14,14,144.852816037456960
"3,415",Location 35 - Location 23,35,23,15,144.852816037456990
"3,416",Location 35 - Location 47,35,47,16,144.852816037456990
"3,417",Location 35 - Location 56,35,56,17,144.852816037457020
"3,418",Location 35 - Location 16,35,16,18,144.852816037459600
"3,419",Location 35 - Location 27,35,27,19,144.852816037459600
"3,420",Location 35 - Location 43,35,43,20,144.852816037459600
"3,421",Location 35 - Location 54,35,54,21,144.852816037459600
"3,422",Location 35 - Location 57,35,57,22,169.705632074913980
"3,423",Location 35 - Location 13,35,13,23,169.705632074915710
"3,424",Location 35 - Location 17,35,17,24,169.705632074920060
"3,425",Location 35 - Location 53,35,53,25,169.705632074920060
"3,426",Location 35 - Location 5,35,5,26,180.000000000000000
"3,427",Location 35 - Location 32,35,32,27,180.000000000000000
"3,428",Location 35 - Location 65,35,65,28,180.000000000000000
"3,429",Location 35 - Location 38,35,38,29,180.000000000000030
"3,430",Location 35 - Location 4,35,4,30,204.852816037456990
"3,431",Location 35 - Location 22,35,22,31,204.852816037456990
"3,432",Location 35 - Location 48,35,48,32,204.852816037456990
"3,433",Location 35 - Location 66,35,66,33,204.852816037457020
"3,434",Location 35 - Location 42,35,42,34,204.852816037459580
"3,435",Location 35 - Location 28,35,28,35,204.852816037459600
"3,436",Location 35 - Location 64,35,64,36,204.852816037459600
"3,437",Location 35 - Location 6,35,6,37,204.852816037459630
"3,438",Location 35 - Location 3,35,3,38,229.705632074913920
"3,439",Location 35 - Location 58,35,58,39,229.705632074913950
"3,440",Location 35 - Location 67,35,67,40,229.705632074913950
"3,441",Location 35 - Location 12,35,12,41,229.705632074915740
"3,442",Location 35 - Location 7,35,7,42,229.705632074920060
"3,443",Location 35 - Location 18,35,18,43,229.705632074920060
"3,444",Location 35 - Location 52,35,52,44,229.705632074920060
"3,445",Location 35 - Location 63,35,63,45,229.705632074920060
"3,446",Location 35 - Location 39,35,39,46,239.999999999999970
"3,447",Location 35 - Location 31,35,31,47,240.000000000000000
"3,448",Location 35 - Location 75,35,75,48,240.000000000000030
"3,449",Location 35 - Location 68,35,68,49,254.558448112370940
"3,450",Location 35 - Location 2,35,2,50,254.558448112372670
"3,451",Location 35 - Location 62,35,62,51,254.558448112379660
"3,452",Location 35 - Location 8,35,8,52,254.558448112380550
"3,453",Location 35 - Location 49,35,49,53,264.852816037456990
"3,454",Location 35 - Location 21,35,21,54,264.852816037457050
"3,455",Location 35 - Location 76,35,76,55,264.852816037457050
"3,456",Location 35 - Location 29,35,29,56,264.852816037459600
"3,457",Location 35 - Location 41,35,41,57,264.852816037459600
"3,458",Location 35 - Location 74,35,74,58,264.852816037459600
"3,459",Location 35 - Location 59,35,59,59,289.705632074913860
"3,460",Location 35 - Location 77,35,77,60,289.705632074913980
"3,461",Location 35 - Location 11,35,11,61,289.705632074915680
"3,462",Location 35 - Location 51,35,51,62,289.705632074919150
"3,463",Location 35 - Location 73,35,73,63,289.705632074919610
"3,464",Location 35 - Location 19,35,19,64,289.705632074920000
"3,465",Location 35 - Location 40,35,40,65,300.000000000000000
"3,466",Location 35 - Location 85,35,85,66,300.000000000000000
"3,467",Location 35 - Location 69,35,69,67,314.558448112370910
"3,468",Location 35 - Location 78,35,78,68,314.558448112370910
"3,469",Location 35 - Location 9,35,9,69,314.558448112379660
"3,470",Location 35 - Location 61,35,61,70,314.558448112379660
"3,471",Location 35 - Location 72,35,72,71,314.558448112379660
"3,472",Location 35 - Location 1,35,1,72,314.558448112395240
"3,473",Location 35 - Location 50,35,50,73,324.852816037456930
"3,474",Location 35 - Location 86,35,86,74,324.852816037457050
"3,475",Location 35 - Location 30,35,30,75,324.852816037459150
"3,476",Location 35 - Location 84,35,84,76,324.852816037459600
"3,477",Location 35 - Location 79,35,79,77,339.411264149829660
"3,478",Location 35 - Location 71,35,71,78,339.411264149840120
"3,479",Location 35 - Location 87,35,87,79,349.705632074913860
"3,480",Location 35 - Location 60,35,60,80,349.705632074913980
"3,481",Location 35 - Location 20,35,20,81,349.705632074918750
"3,482",Location 35 - Location 83,35,83,82,349.705632074919550
"3,483",Location 35 - Location 95,35,95,83,360.000000000000000
"3,484",Location 35 - Location 70,35,70,84,374.558448112370910
"3,485",Location 35 - Location 88,35,88,85,374.558448112370910
"3,486",Location 35 - Location 82,35,82,86,374.558448112379610
"3,487",Location 35 - Location 10,35,10,87,374.558448112380460
"3,488",Location 35 - Location 96,35,96,88,384.852816037457050
"3,489",Location 35 - Location 94,35,94,89,384.852816037459550
"3,490",Location 35 - Location 80,35,80,90,399.411264149827960
"3,491",Location 35 - Location 89,35,89,91,399.411264149829660
"3,492",Location 35 - Location 81,35,81,92,399.411264149840120
"3,493",Location 35 - Location 97,35,97,93,409.705632074913980
"3,494",Location 35 - Location 93,35,93,94,409.705632074918750
"3,495",Location 35 - Location 90,35,90,95,424.264080187288470
"3,496",Location 35 - Location 98,35,98,96,434.558448112370910
"3,497",Location 35 - Location 92,35,92,97,434.558448112379550
"3,498",Location 35 - Location 99,35,99,98,459.411264149829660
"3,499",Location 35 - Location 91,35,91,99,459.411264149840060
"3,500",Location 35 - Location 100,35,100,100,484.264080187267550
"3,501",Location 36 - Location 36,36,36,1,0.000000000000000
"3,502",Location 36 - Location 37,36,37,2,59.999999999999972
"3,503",Location 36 - Location 46,36,46,3,59.999999999999972
"3,504",Location 36 - Location 26,36,26,4,60.000000000000028
"3,505",Location 36 - Location 35,36,35,5,60.000000000000028
"3,506",Location 36 - Location 25,36,25,6,84.852816037456989
"3,507",Location 36 - Location 47,36,47,7,84.852816037458723
"3,508",Location 36 - Location 27,36,27,8,84.852816037459590
"3,509",Location 36 - Location 45,36,45,9,84.852816037460457
"3,510",Location 36 - Location 16,36,16,10,120.000000000000000
"3,511",Location 36 - Location 38,36,38,11,120.000000000000000
"3,512",Location 36 - Location 56,36,56,12,120.000000000000000
"3,513",Location 36 - Location 34,36,34,13,120.000000000000030
"3,514",Location 36 - Location 48,36,48,14,144.852816037456930
"3,515",Location 36 - Location 57,36,57,15,144.852816037456930
"3,516",Location 36 - Location 24,36,24,16,144.852816037456960
"3,517",Location 36 - Location 15,36,15,17,144.852816037456990
"3,518",Location 36 - Location 28,36,28,18,144.852816037459550
"3,519",Location 36 - Location 55,36,55,19,144.852816037459550
"3,520",Location 36 - Location 17,36,17,20,144.852816037459600
"3,521",Location 36 - Location 44,36,44,21,144.852816037459600
"3,522",Location 36 - Location 14,36,14,22,169.705632074913980
"3,523",Location 36 - Location 58,36,58,23,169.705632074915680
"3,524",Location 36 - Location 18,36,18,24,169.705632074920060
"3,525",Location 36 - Location 54,36,54,25,169.705632074920060
"3,526",Location 36 - Location 39,36,39,26,179.999999999999970
"3,527",Location 36 - Location 33,36,33,27,180.000000000000000
"3,528",Location 36 - Location 66,36,66,28,180.000000000000000
"3,529",Location 36 - Location 6,36,6,29,180.000000000000030
"3,530",Location 36 - Location 67,36,67,30,204.852816037456900
"3,531",Location 36 - Location 49,36,49,31,204.852816037456930
"3,532",Location 36 - Location 5,36,5,32,204.852816037456990
"3,533",Location 36 - Location 23,36,23,33,204.852816037456990
"3,534",Location 36 - Location 65,36,65,34,204.852816037459520
"3,535",Location 36 - Location 29,36,29,35,204.852816037459550
"3,536",Location 36 - Location 7,36,7,36,204.852816037459600
"3,537",Location 36 - Location 43,36,43,37,204.852816037459600
"3,538",Location 36 - Location 59,36,59,38,229.705632074913890
"3,539",Location 36 - Location 68,36,68,39,229.705632074913890
"3,540",Location 36 - Location 13,36,13,40,229.705632074913980
"3,541",Location 36 - Location 4,36,4,41,229.705632074914040
"3,542",Location 36 - Location 64,36,64,42,229.705632074919580
"3,543",Location 36 - Location 19,36,19,43,229.705632074920000
"3,544",Location 36 - Location 53,36,53,44,229.705632074920060
"3,545",Location 36 - Location 8,36,8,45,229.705632074920090
"3,546",Location 36 - Location 40,36,40,46,239.999999999999970
"3,547",Location 36 - Location 76,36,76,47,240.000000000000030
"3,548",Location 36 - Location 32,36,32,48,240.000000000000060
"3,549",Location 36 - Location 3,36,3,49,254.558448112370970
"3,550",Location 36 - Location 69,36,69,50,254.558448112372640
"3,551",Location 36 - Location 9,36,9,51,254.558448112379660
"3,552",Location 36 - Location 63,36,63,52,254.558448112380520
"3,553",Location 36 - Location 22,36,22,53,264.852816037456930
"3,554",Location 36 - Location 50,36,50,54,264.852816037456930
"3,555",Location 36 - Location 77,36,77,55,264.852816037456930
"3,556",Location 36 - Location 30,36,30,56,264.852816037459150
"3,557",Location 36 - Location 75,36,75,57,264.852816037459150
"3,558",Location 36 - Location 42,36,42,58,264.852816037459550
"3,559",Location 36 - Location 78,36,78,59,289.705632074913860
"3,560",Location 36 - Location 12,36,12,60,289.705632074913980
"3,561",Location 36 - Location 60,36,60,61,289.705632074913980
"3,562",Location 36 - Location 20,36,20,62,289.705632074918700
"3,563",Location 36 - Location 74,36,74,63,289.705632074919550
"3,564",Location 36 - Location 52,36,52,64,289.705632074920060
"3,565",Location 36 - Location 31,36,31,65,300.000000000000000
"3,566",Location 36 - Location 86,36,86,66,300.000000000000000
"3,567",Location 36 - Location 2,36,2,67,314.558448112370970
"3,568",Location 36 - Location 70,36,70,68,314.558448112372620
"3,569",Location 36 - Location 79,36,79,69,314.558448112372620
"3,570",Location 36 - Location 73,36,73,70,314.558448112379610
"3,571",Location 36 - Location 62,36,62,71,314.558448112379660
"3,572",Location 36 - Location 10,36,10,72,314.558448112380460
"3,573",Location 36 - Location 87,36,87,73,324.852816037456820
"3,574",Location 36 - Location 21,36,21,74,324.852816037456930
"3,575",Location 36 - Location 85,36,85,75,324.852816037459090
"3,576",Location 36 - Location 41,36,41,76,324.852816037459550
"3,577",Location 36 - Location 80,36,80,77,339.411264149829660
"3,578",Location 36 - Location 72,36,72,78,339.411264149840120
"3,579",Location 36 - Location 88,36,88,79,349.705632074913860
"3,580",Location 36 - Location 11,36,11,80,349.705632074913980
"3,581",Location 36 - Location 84,36,84,81,349.705632074918700
"3,582",Location 36 - Location 51,36,51,82,349.705632074919150
"3,583",Location 36 - Location 96,36,96,83,360.000000000000000
"3,584",Location 36 - Location 89,36,89,84,374.558448112372620
"3,585",Location 36 - Location 83,36,83,85,374.558448112379550
"3,586",Location 36 - Location 61,36,61,86,374.558448112379660
"3,587",Location 36 - Location 1,36,1,87,374.558448112393530
"3,588",Location 36 - Location 97,36,97,88,384.852816037456930
"3,589",Location 36 - Location 95,36,95,89,384.852816037459090
"3,590",Location 36 - Location 90,36,90,90,399.411264149831420
"3,591",Location 36 - Location 82,36,82,91,399.411264149839610
"3,592",Location 36 - Location 71,36,71,92,399.411264149840120
"3,593",Location 36 - Location 98,36,98,93,409.705632074913860
"3,594",Location 36 - Location 94,36,94,94,409.705632074918640
"3,595",Location 36 - Location 81,36,81,95,424.264080187300580
"3,596",Location 36 - Location 99,36,99,96,434.558448112372620
"3,597",Location 36 - Location 93,36,93,97,434.558448112377850
"3,598",Location 36 - Location 100,36,100,98,459.411264149810510
"3,599",Location 36 - Location 92,36,92,99,459.411264149839550
"3,600",Location 36 - Location 91,36,91,100,484.264080187300070
"3,601",Location 37 - Location 37,37,37,1,0.000000000000000
"3,602",Location 37 - Location 36,37,36,2,59.999999999999957
"3,603",Location 37 - Location 27,37,27,3,60.000000000000000
"3,604",Location 37 - Location 47,37,47,4,60.000000000000000
"3,605",Location 37 - Location 38,37,38,5,60.000000000000036
"3,606",Location 37 - Location 26,37,26,6,84.852816037456989
"3,607",Location 37 - Location 48,37,48,7,84.852816037456989
"3,608",Location 37 - Location 28,37,28,8,84.852816037459590
"3,609",Location 37 - Location 46,37,46,9,84.852816037460457
"3,610",Location 37 - Location 17,37,17,10,120.000000000000000
"3,611",Location 37 - Location 35,37,35,11,120.000000000000000
"3,612",Location 37 - Location 39,37,39,12,120.000000000000000
